TITLE,OPEN_DT,CMT_SCORE
초한지: 영웅의 부활,2013-03-28,0.042
나의 엔젤,2017-10-12,0.8462
극장판 마이 리틀 포니 : 이퀘스트리아 걸스,2017-05-03,0.0994
마차 타고 고래고래,2017-05-18,0.5593
호랑이보다 무서운 겨울손님,2018-04-12,0.1333
라 붐,2013-10-24,0.7073
마더 데레사의 편지,2014-08-21,-0.0513
블리드 포 디스,2017-03-16,0.0882
햄스테드,2018-07-05,1.1667
아메리칸 허니: 방황하는 별의 노래,2017-07-13,0.1348
용을 찾아서,2017-02-22,0.3051
칼릴 지브란의 예언자,2015-09-10,0.4638
모스트 바이어런트,2015-04-02,0.3889
엄마의 공책,2018-03-15,0.44
미 투,2010-04-15,0.5556
금의위 : 14 검의 비밀,2012-06-14,0.0105
투 아이즈,2010-08-05,0.0667
경계의 저편 : I'LL BE HERE -미래편-,2015-10-08,0.1923
나에게서 온 편지,2013-08-08,0.6
오기와 악동들 더 무비,2014-04-17,0.5556
바나나쏭의 기적,2018-03-08,2.5
에스코바르,2018-11-15,-0.1579
시소,2016-11-10,0.224
더블: 달콤한 악몽,2014-09-25,-0.0441
반 고흐: 위대한 유산,2014-10-30,0.05
시리어스 맨,2010-03-25,0.1429
내일의 안녕,2017-08-17,1.1429
사운드 오브 노이즈,2011-09-29,0.2
날아라! 호빵맨 극장판: 구하라! 코코링과 기적의 별,2013-02-07,0.3
돈 조반니,2010-10-14,0.0
극장판 파워레인저 갤럭시포스 VS 스페이스 스쿼드,2018-12-06,0.25
에브리띵 윌 비 파인,2015-12-31,0.4
노트르담 드 파리,2017-11-01,1.0
스위치: 부춘산거도,2014-01-29,0.5882
고스트 스토리,2017-12-28,0.0
위대한 비행,2012-10-18,0.0
아이언 스카이,2012-10-25,0.0253
"가자, 장미여관으로",2013-08-14,-0.0333
귀담백경,2016-10-19,-0.3889
엑시덴탈 러브,2015-05-07,0.4524
타임 투게더,2017-11-16,0.4194
마라,2018-10-18,-0.14
신밧드 더 무비,2016-12-01,0.5
춤추는 숲,2013-05-23,0.4828
마더 앤 차일드,2011-04-28,0.6667
홈,2018-05-30,1.0909
나홀로 휴가,2016-09-22,0.0952
그때 그들,2019-03-07,0.75
닌자보이 란타로 극장판 : 시끌벅적 방학숙제 대소동,2012-02-23,0.1053
유다의 사자 : 부활절 대모험,2013-03-28,0.913
두갈: 마법의 회전목마,2014-03-06,0.2985
더 리치,2015-07-16,0.0152
비틀즈: 하드 데이즈 나이트,2016-05-05,0.4713
낮잠 공주 : 모르는 나의 이야기,2017-08-24,0.2037
28세 미성년,2018-11-21,0.2418
도쿄의 밤하늘은 항상 가장 짙은 블루,2019-02-14,0.122
"패션, 위험한 열정",2013-08-14,0.1935
윈터 슬립,2015-05-07,0.0667
백트랙,2016-01-21,0.1667
원 오브 어 카인드 3D ; G-DRAGON 2013 1ST WORLD TOUR,2013-10-31,0.0185
어쿠스틱,2010-10-28,0.064
액트 오브 킬링,2014-11-20,-0.359
유리의 꽃과 부수는 세계,2016-04-21,0.0
콜드플레이: 헤드 풀 오브 드림스,2018-12-28,1.6
원스 어폰 어 타임 인 베니스,2018-09-06,0.1818
퍼스트 포지션,2012-10-25,0.3971
콜럼버스,2018-04-19,0.4706
에너미,2014-05-29,0.2581
"의궤, 8일간의 축제 3D",2014-04-17,0.0909
멋진 악몽,2012-04-19,0.3125
꼬마기사 트랭크,2016-06-16,1.0
더 파티,2018-12-20,0.1429
데스 위시,2018-10-11,0.069
찰스 디킨스의 비밀 서재,2018-01-11,0.3448
맥퀸,2018-10-04,0.2
미스트리스 아메리카,2015-12-10,0.8
타이머,2011-03-10,0.2597
마녀,2014-09-11,-0.1316
무서운 꿈,2017-12-07,-0.1947
쥬랜더 리턴즈,2016-08-31,0.0476
생 로랑,2015-04-16,0.0769
올 아이즈 온 미,2017-08-24,0.3333
내 친구의 소원,2011-01-06,0.4194
라자르 선생님,2013-05-09,0.4815
나는 고양이로소이다,2017-06-08,0.1746
로렐,2016-07-07,0.1667
투건스,2013-11-07,0.4167
극장판 뚝딱뚝딱 밥아저씨: 메가 머신의 역습,2018-04-19,0.0
청춘의 증언,2015-04-09,0.0674
북 오브 러브,2016-11-30,0.4615
최악의 이웃과 사랑에 빠지는 방법,2016-04-07,0.3622
클래스,2010-04-01,0.25
폭스파이어,2013-08-22,0.2381
더 기프트,2015-11-05,0.0544
다이노소어 아일랜드,2017-07-19,0.5714
좀비스쿨,2014-09-25,0.0515
나비효과: 레버레이션,2011-03-10,0.0488
당신을 기다리는 시간,2016-01-28,0.2308
뱀파이어 아카데미,2015-04-09,0.2353
워리어스 레인보우: 항전의 시작,2014-02-20,0.0936
페이머스 파이브 : 키린섬의 비밀,2013-10-17,0.7111
물숨,2016-09-29,0.2626
코멧,2015-03-25,-0.0968
위대한 계시,2011-11-24,0.0385
언덕길의 아폴론,2018-08-29,0.25
환상속의 그대,2013-05-16,0.026
올드보이,2014-01-16,0.0203
나의 라임 오렌지 나무,2014-05-29,0.2449
풀잎들,2018-10-25,-0.186
배꼽과 무릎사이,2014-05-22,0.8889
문영,2017-01-12,0.1132
버니,2013-06-20,0.4762
패트와 매트: 뚝딱뚝딱 대소동,2017-03-16,0.25
베스와 베라,2019-01-24,-0.303
꾸루꾸루와 친구들: 무지개 나무의 비밀,2015-11-19,0.0
라 당스,2013-08-22,0.1667
"메리, 퀸 오브 스코틀랜드",2019-02-14,0.05
제네시스: 세상의 소금,2015-02-26,0.6316
그 남자가 아내에게,2010-08-26,-0.2
위대한 임무,2017-03-23,0.1364
신을 믿습니까?,2016-04-21,0.5789
올드마린보이,2017-11-02,0.2791
크리스마스 스타!,2010-12-23,0.4
뷰티풀 데이즈,2018-11-21,0.3462
나루토 질풍전 극장판: 블러드 프리즌,2012-02-23,0.0824
돼지 같은 여자,2015-09-10,0.177
SX 테잎,2014-05-29,-0.3636
버니드롭,2012-05-10,0.325
타마코 러브 스토리,2014-09-25,0.1685
마리 크뢰이어,2013-06-13,0.3333
땡스 포 쉐어링,2014-07-17,0.6098
크리피: 일가족 연쇄 실종 사건,2016-08-18,-0.0548
"서른아홉, 열아홉",2014-09-18,0.4839
피파 리의 특별한 로맨스,2011-02-01,0.2545
신 고질라,2017-03-08,-0.1127
씨 오브 트리스,2018-05-10,0.0164
고양이 케디,2017-09-21,0.6923
레이디 수잔,2016-11-24,0.5476
카페 느와르,2010-12-30,0.0
어른도감,2018-08-23,0.3125
앱솔루틀리 애니씽,2016-01-14,0.0
"소년, 소녀 그리고 바다",2014-10-09,0.0
선라이즈 선셋,2010-05-13,0.2055
뉴니스,2017-11-09,0.1646
화피 2,2014-01-29,0.1776
초행,2017-12-07,0.2308
마담 보바리,2015-12-10,0.4483
스타로부터 스무 발자국,2014-05-15,0.1667
땐뽀걸즈,2017-09-27,1.3846
오페라의 유령 2 : 러브 네버 다이,2012-09-06,
헝거,2016-03-17,0.023
특수경찰: 스페셜 ID,2014-01-09,-0.005
강변호텔,2019-03-27,0.1667
그녀가 떠날 때,2012-03-29,0.2
레이드 2,2014-07-09,-0.0099
에브리바디 원츠 썸!!,2016-07-14,0.4337
우리가족: 라멘샵,2019-01-31,0.75
퀼,2010-01-07,0.2
파커,2014-12-10,0.0717
고스트 헌터: 얼음 몬스터의 부활,2016-02-25,0.1465
미하엘 콜하스의 선택,2014-02-27,0.0625
벡,2010-11-18,0.1648
이별까지 7일,2015-01-15,0.0571
투캅스 인 파리,2015-03-26,0.0
명량: 회오리 바다를 향하여,2015-05-07,0.2717
연인과 독재자,2016-09-22,-0.0571
시절인연,2014-01-01,1.0357
페니 핀처,2017-08-30,1.3077
마이 원 앤 온리,2011-05-19,0.0
무스탕: 랄리의 여름,2016-03-17,0.8519
고스트: 보이지 않는 사랑,2010-11-25,0.0789
페인리스,2013-08-08,0.25
하와이언 레시피,2012-07-19,0.9722
인필트레이터 : 잠입자들,2016-10-06,-0.1429
마가렛트 여사의 숨길 수 없는 비밀,2016-03-17,0.2917
델마,2018-08-15,-0.3415
파이어스톰,2014-07-16,0.013
탐엣더팜,2014-05-22,0.1333
아들에게 가는 길,2017-11-30,0.1538
글로리아,2013-12-05,0.6875
판타스틱 우먼,2018-04-19,0.1667
네모난원,2012-12-06,0.0337
에브리데이,2013-06-13,0.125
밤은 짧아 걸어 아가씨야,2018-03-29,0.1471
환절기,2018-02-22,0.2
사보타지,2014-07-23,-0.0842
수영장,2011-03-31,0.4286
좋아하게 되는 그 순간을 ~고백실행위원회~,2017-06-22,0.5172
비포 : 불가사의한 피라미드,2014-09-18,0.3607
아틱,2019-03-27,0.3636
더 디너,2015-07-16,1.125
"카페, 한 사람을 기다리다",2017-05-11,0.1784
베를린 신드롬,2017-07-06,-0.0324
미스터 홈즈,2016-05-26,0.0826
기적의 피아노,2015-09-03,0.5588
사랑은 소설처럼,2014-06-12,0.9
청춘 합창단 - 또 하나의 꿈,2017-06-15,0.2381
어둠의 아이들,2010-03-25,-0.037
학교괴담 : 저주의 언령,2015-07-02,0.3636
영 앤 뷰티풀,2013-12-05,-0.0833
나의 첫번째 장례식,2014-09-11,0.75
이스케이프 플랜 2: 하데스,2018-11-08,-0.1094
배틀 스쿨,2019-02-26,0.0
클랜,2016-05-12,0.1944
앙리 앙리,2015-10-29,0.8636
"사랑, 스무살",2018-10-25,0.625
갈증,2014-12-04,-0.0308
봉신연의: 영웅의 귀환,2016-09-22,0.0227
"마진 콜: 24시간, 조작된 진실",2013-01-03,0.0235
소중한 사람,2011-09-21,1.2
크레이지 하트,2010-03-04,0.5714
저스트 어 이어,2013-05-30,0.2564
크랙,2010-07-28,0.0649
챔피언 프로그램,2015-10-28,0.1242
피부색깔=꿀색,2014-05-08,0.7692
미나미 양장점의 비밀,2016-05-19,1.1562
더 파크랜드,2014-03-20,0.0759
2 데이즈 인 뉴욕,2013-08-29,0.7391
코알라,2013-10-24,0.3125
할머니는 일학년,2012-05-24,0.3714
맛있는 택배,2015-04-02,1.0
신의 소녀들,2012-12-06,-1.25
극장판 베르세르크: 황금 시대편Ⅲ ? 강림,2013-04-11,0.0949
체브라시카,2013-11-14,0.4167
맵 투 더 스타,2014-12-25,0.1556
하나 빼고 완벽한 뉴욕 아파트,2018-12-27,0.6667
킬링 소프틀리,2013-04-04,-0.0325
하얀 아오자이,2010-02-25,0.0
극장판 토미카 하이퍼레스큐 드라이브헤드,2018-10-03,1.1
"다시, 벚꽃",2017-04-06,0.2197
빨간머리 앤 : 네버엔딩스토리,2014-04-17,0.434
소울 키친,2011-02-17,0.0
헤밍웨이 인 하바나,2018-07-05,0.0
하리수의 도색,2013-10-02,0.2
셜리에 관한 모든 것,2013-12-26,0.4286
도쿄택시,2010-05-20,0.1913
나쁜 사랑,2015-04-16,0.5714
엠파이어 스테이트,2014-05-08,-0.1333
요술,2010-06-24,0.0392
레스트리스,2011-10-27,0.8333
모든 비밀스러운 것들,2015-07-02,0.0857
리턴 투 센더,2016-03-10,-0.0809
시크릿 레터,2017-11-23,0.3409
초인,2016-05-05,0.4074
선물 가게를 지나야 출구,2011-08-18,0.1111
진격의 거인: 자유의 날개,2015-12-10,-0.1429
피나 바우쉬의 댄싱 드림즈,2011-01-20,1.0
논픽션 다이어리,2014-07-17,-0.1786
영웅 - 샐러멘더의 비밀,2013-03-14,0.0277
몽 루아,2016-05-26,0.1818
댄싱 베토벤,2018-02-22,0.5385
호야와 토리: 드래곤 숲의 비밀,2015-06-04,1.0
블랙딜,2014-07-03,-0.25
리그렛,2012-04-19,2.0
베일을 쓴 소녀,2014-01-23,0.4444
극장판 마법소녀 마도카 마기카(전편): 시작의 이야기,2013-07-20,0.05
해적왕 작스톰,2018-07-25,1.6364
웰컴 투 마이 하트,2012-02-02,0.1667
서태지밴드 콘서트투어 '콰이어트나이트',2015-11-26,0.697
바이 더 씨,2016-04-28,0.2045
백야,2012-11-15,0.36
아이스,2019-02-07,0.1728
극장판 울려라! 유포니엄,2016-09-01,0.2174
한낮의 유성,2018-04-19,0.4464
파리의 밤이 열리면,2017-06-22,0.4681
엔테베 작전,2018-06-07,0.6667
짚의 방패,2013-08-29,0.1111
천주정,2014-03-27,0.1364
해로 (偕老),2012-03-22,0.6667
이탈리아 횡단밴드,2012-09-20,0.0
순응자,2016-01-28,0.1622
블러드 타이즈,2014-03-27,0.0654
디판,2015-10-22,0.4444
열두살 샘,2012-04-12,0.25
비스트,2013-02-07,0.2727
종로의 기적,2011-06-02,0.25
더 스토닝,2012-06-14,-1.2857
간츠,2011-07-28,0.0207
엉클 분미,2010-09-16,0.0769
나의 마지막 수트,2018-09-06,0.75
비포 : 하늘을 나는 강아지의 모험,2014-03-13,0.4
크로닉,2016-04-14,-0.1538
"1991, 봄",2018-10-31,0.6667
렛 더 선샤인 인,2018-04-26,0.4286
위키드 블러드,2014-07-17,0.0
인사이드잡,2011-05-19,0.0
바흐 이전의 침묵,2010-10-21,0.6667
마이 라띠마,2013-06-06,0.5532
"땡큐, 마스터 킴",2010-09-02,0.0
러시안 소설,2013-09-19,0.3889
파우스트,2012-12-06,-0.075
청년 마르크스,2018-05-17,0.087
헨리스 크라임,2013-01-31,0.1845
더블샤크,2013-09-05,0.1667
극장판 마법소녀 마도카 마기카(신편): 반역의 이야기,2018-03-15,-0.0886
아버지와 이토씨,2017-04-20,0.3372
말하는 건축 시티:홀,2013-10-24,0.2
셀,2016-06-29,-0.1297
페기 구겐하임: 아트 애딕트,2017-02-09,
미스 프레지던트,2017-10-26,-0.1827
킬링시즌,2013-09-05,0.0
서유기 : 모험의 시작,2015-02-05,0.0495
아티스트: 다시 태어나다,2017-03-09,0.6216
어른이 되면,2018-12-13,0.2
러브 인 프로방스,2015-10-08,0.5841
극장판 마법소녀 마도카 마기카(후편): 영원의 이야기,2013-07-20,0.0119
파이어 : 테러와의 전쟁,2014-07-10,-0.4167
백엔의 사랑,2016-06-16,0.3548
아브라함 링컨 VS 좀비,2013-09-20,-0.2022
버터 러버,2013-10-17,0.8333
비밀의 화방,2013-12-12,0.2
시인 할매,2019-02-05,0.6667
비히클 19,2013-10-09,-0.129
극장판 울트라맨 우주 몬스터 대결전,2016-04-13,-0.36
백설공주: 또 다른 이야기,2013-10-17,0.5
야관문: 욕망의 꽃,2013-11-07,-0.1445
아이 킬드 마이 마더,2015-01-15,0.1842
투 타이거,2013-09-26,0.3636
스퀴시랜드,2014-06-04,0.5
박화영,2018-07-19,0.1
맛있는 사랑공식-섹스,2013-10-31,0.6667
아메리칸 배틀쉽,2013-09-16,0.2051
그들이 진심으로 엮을 때,2017-11-16,0.3846
당신과 함께한 순간들,2017-10-19,0.8
유윌 미스 미,2010-02-11,0.233
삼총사2013,2013-08-29,
에어 크래쉬,2013-10-24,1.0
구세주: 리턴즈,2017-09-14,0.2254
레퓨지,2010-07-15,0.0594
전망 좋은 하우스 - 관음적 욕망,2013-11-21,0.5
브레이브 래빗 : 새로운 영웅의 탄생,2014-08-28,0.3125
포스 마쥬어: 화이트 베케이션,2015-03-12,0.0676
이브 생 로랑의 라무르,2011-04-21,0.8
커피 메이트,2017-03-01,0.2368
사랑하고 싶은 시간,2010-12-02,-0.1429
백은제국,2013-12-24,-0.0909
서태지 8집: 398일의 기록,2012-07-27,0.0294
최민수의 어쌔씬 코드,2013-12-24,0.2317
빛나는,2017-11-23,0.1746
Mr.스타벅,2012-09-13,3.0
엘르,2012-10-11,1.5
극장판 페어리 테일: 드래곤 크라이,2018-05-31,0.1429
화양: 당대최고수전,2013-12-12,0.0732
당신은 아직 아무것도 보지 못했다,2012-11-22,0.5
더 로프트 : 비밀의 방,2015-10-01,0.1368
뒷담화: 감독이 미쳤어요,2013-02-28,0.15
여의도,2010-12-02,0.0189
테레사 팔머의 감금,2013-11-28,-0.102
퍼시픽 모비딕,2013-08-14,-0.1268
러블리 몰리,2013-08-08,0.5
서산개척단,2018-05-24,0.1875
원 와일드 모먼트,2015-08-27,0.7143
욕망의 법칙,2013-11-07,0.0
잡식가족의 딜레마,2015-05-07,0.1818
오르가즘,2013-12-19,-0.25
에이리언 둠스데이,2013-10-10,0.1667
믹막: 티르라리고 사람들,2012-05-10,0.5455
사대명포,2013-10-31,0.0485
제로법칙의 비밀,2014-08-14,0.1477
비행소년,2014-01-15,
비버,2012-04-12,0.05
수호지-불사영웅 석수,2013-10-31,2.0
신촌좀비만화,2014-05-15,0.0519
돌아와요 부산항애(愛),2018-01-17,0.0276
커튼콜,2016-12-08,0.25
스톨른,2013-07-31,0.1359
테이크 쉘터,2013-04-18,-0.2258
하트 비트,2010-11-25,0.5882
프랑켄슈타인,2019-03-14,0.0
마세티 킬즈,2013-11-21,-0.0109
내부고발자,2013-10-24,-0.2199
장강7호 : 내친구 마법요정,2013-08-22,0.0732
울트라맨 사가,2015-02-26,0.2533
리키,2010-02-04,0.2632
붉은 바캉스 검은 웨딩 2,2013-11-28,0.0
암살교실,2015-08-27,-0.0115
해피 이벤트,2013-04-25,0.419
저속희극,2013-10-31,0.5789
미스터 빌리:하일랜드의 수호자,2013-05-30,0.5294
스티븐 시걸의 비밀경찰,2014-01-29,-1.0
운동회,2018-03-22,1.2308
프렌즈 : 하얀 거짓말,2014-09-25,0.5455
더 팩트,2013-08-14,-0.1273
화려한 외출,2013-12-05,0.3
논스톱: 분노의 질주,2013-11-28,0.0
화이트 타이거: 최강전차군단,2013-10-17,-0.1709
빌로우 허,2017-09-21,0.5588
바캉스,2013-10-17,-0.0833
탐욕의 제국,2014-03-06,-0.3333
타인의 아내를 사랑하다,2014-01-09,
거짓말,2015-10-29,-0.0556
나폴레옹 토레스전투,2013-11-14,
수호지-무사조씨,2013-11-07,0.4
앤드 오브 워,2013-11-07,-0.4
갓 헬프 더 걸,2015-02-12,0.5181
고양이 사무라이,2014-11-27,0.037
아버지의 초상,2016-01-28,0.1532
잊혀진 꿈의 동굴,2013-01-10,0.1846
혈적자: 황제암살단,2013-11-14,-0.1613
맛,2014-01-16,-0.2609
유혹의 기술,2014-01-23,
더 체이스,2014-04-10,0.0952
안녕 히어로,2017-09-07,1.0
"시네도키, 뉴욕",2010-01-07,0.3077
"시바, 인생을 던져",2013-12-19,0.2174
쾌걸 조로리의 공룡알을 지켜라,2014-05-15,0.0882
파란나비효과,2017-06-22,-0.0991
아르마딜로,2012-04-26,-0.0769
스틸 라이프,2014-06-05,0.2667
빈센트,2013-06-27,1.1429
설행_눈길을 걷다,2016-03-03,0.3333
우리를 침범하는 것들,2017-07-20,0.0727
퀸 오브 데저트,2016-04-07,0.2941
히스테리아,2012-08-23,
"안녕, 하세요!",2012-05-24,0.7857
뉴욕 라이브러리에서,2018-10-11,0.5714
나쁜 녀석들,2015-03-26,0.0
양치기들,2016-06-02,0.42
체인징사이드: 부부탐구생활,2012-10-04,0.0
노마: 뉴 노르딕 퀴진의 비밀,2016-07-28,1.0
장화신은 고양이 디 오리지널,2012-05-03,0.2857
5 투 7,2015-11-19,0.2839
스트레인저랜드,2015-08-06,0.025
타이거 마운틴,2015-04-23,0.0
프랑스 영화처럼,2016-01-14,0.0976
메리와 맥스,2011-12-22,0.2308
조용한 열정,2017-11-23,0.1429
카페 드 플로르,2012-07-19,0.75
저니스 엔드,2018-11-28,0.1333
엘리자의 내일,2017-08-10,0.2917
빅터 영 페레즈,2017-07-13,0.6667
우행록: 어리석은 자의 기록,2019-01-17,-0.1651
쇠파리,2017-05-25,-0.0054
컬러풀,2012-05-10,0.3684
카운터스,2018-08-15,0.4167
은하철도의 꿈,2015-04-09,0.1111
시티즌포,2015-11-19,0.0667
와일드 테일즈: 참을 수 없는 순간,2015-05-21,0.1481
나는 나비,2010-12-02,0.5
밀애,2014-07-24,0.25
재꽃,2017-07-06,0.1304
그리고 싶은 것,2013-08-15,0.1852
블리딩 스틸,2018-04-19,-0.0233
요나요나 펭귄,2012-01-12,0.5455
문빔베어: 달을 사랑한 작은 곰,2013-05-01,0.2222
파리 5구의 여인,2013-04-25,0.0435
위켄즈,2016-12-22,0.4624
할,2010-10-14,0.4286
극장판 슈타인즈 게이트: 부하영역의 데자뷰,2013-12-05,0.0334
브라보! 재즈 라이프,2010-12-16,0.5455
찰리 컨트리맨,2014-08-28,0.0841
늙은 자전거,2015-11-12,0.4667
위스키 탱고 폭스트롯,2016-11-10,0.1846
해적왕의 황금나침반,2014-11-27,0.1429
라이엇 클럽,2015-10-22,-0.2826
클라우드,2011-07-14,0.0217
블링 링,2013-09-05,0.0625
성 프란치스코,2017-10-12,0.1429
라이프 인 어 데이,2011-09-29,0.0
어바웃 체리,2014-06-26,-0.0526
주피터스 문,2018-08-02,0.6
사일런트 하트,2015-11-19,0.2353
후세: 말하지 못한 내 사랑,2013-03-28,0.2453
침묵의 시선,2015-09-03,-0.25
비러브드,2013-02-14,0.8182
트라이앵글,2018-08-29,-0.0327
제4 이노베이터,2014-12-18,0.2727
에브리타임 룩 앳 유,2019-03-14,1.0
바라나시,2018-05-24,0.5556
너는 착한 아이,2016-03-24,0.1795
내셔널 갤러리,2016-08-25,1.0
예스맨 프로젝트,2010-03-25,-0.3333
블랙 쉐도우,2017-07-13,0.2075
미스 유 올레디,2017-10-03,0.7
거짓말 섹스가 좋아2,2013-12-24,
원 네이션,2019-03-21,0.75
튼튼이의 모험,2018-06-21,0.3333
나넬 모차르트,2011-09-15,0.1429
세상끝의 사랑,2015-11-12,0.193
로마서 8:37,2017-11-16,0.2308
세계일주,2015-03-26,0.4107
그녀는 거짓말을 너무 사랑해,2018-01-24,0.2832
콜렉터,2011-05-26,-0.2817
동사서독 리덕스,2013-12-05,0.042
청야,2013-12-26,0.2571
홍길동 2084,2011-08-18,-0.0373
나만이 없는 거리,2016-08-17,-0.0667
온리 갓 포기브스,2014-04-24,-0.1973
미스 줄리,2015-06-18,1.4
지저스 크라이스트 슈퍼스타,2012-11-22,1.0
내 첫사랑을 너에게 바친다,2010-08-05,0.1058
15소년 표류기: 해적섬을 탈출하라,2014-11-27,0.0
오래된 인력거,2011-12-15,0.098
마이크롭 앤 가솔린,2016-03-31,0.375
노라노,2013-10-31,1.5
120 BPM,2018-03-15,-0.2409
사랑의 시대,2017-02-02,0.08
뮤지엄 아워스,2014-01-23,0.4
더 바,2017-06-15,-0.2
극장판 쥬얼펫: 스위트댄스 프린세스,2013-11-07,0.5
내 심장이 건너 뛴 박동,2016-12-15,0.0617
쿠바의 연인,2011-01-13,0.25
미인어,2017-02-22,0.1651
울언니,2014-12-04,0.0
섀도우 댄서,2013-03-28,0.1111
간츠: 퍼펙트 앤서,2011-08-11,0.1163
왕을 참하라,2017-03-16,0.4222
디어 미,2011-04-27,0.3542
셔틀콕,2014-04-24,0.5526
우리 이웃의 범죄,2011-04-07,0.4444
화씨 11/9: 트럼프의 시대,2018-11-22,0.05
우디 앨런 : 우리가 몰랐던 이야기,2012-09-27,0.0
랄프 스테드먼 스토리: 이상한 나라의 친구들,2014-07-10,1.0
그림자들의 섬,2016-08-25,0.1429
트립 투 잉글랜드,2015-11-26,1.2632
슬기로운 해법,2014-05-15,-0.2
수부라 게이트,2017-09-07,0.0294
여친남친,2013-02-07,0.0485
우리가 사랑한 시간,2015-11-12,0.9048
야누스: 욕망의 두 얼굴,2014-08-14,0.4
부에나 비스타 소셜 클럽 2: 아디오스,2017-10-26,1.5
알리바이 닷 컴,2018-11-07,0.1579
"구름의 저편, 약속의 장소",2017-02-28,0.0744
아이 오브 더 스톰,2013-06-15,0.25
가족의 나라,2013-03-07,0.1429
앙드레 마티유,2011-01-13,-0.2
린 온 피트,2018-09-20,1.5
쿠크하트 : 시계심장을 가진 소년,2015-08-20,0.2821
꿈보다 해몽,2015-02-12,0.6667
2AM SHOW,2010-12-09,0.036
요요마와 실크로드 앙상블,2017-01-12,0.9286
시저는 죽어야 한다,2013-05-02,0.0368
반짝이는 박수 소리,2015-04-23,0.9286
더블,2012-11-29,0.0519
폴레트의 수상한 베이커리,2015-08-13,1.0
컨빅션,2013-01-03,0.0657
24주,2017-06-15,0.2414
네버 렛 미 고,2011-04-07,-0.4828
라스트 에너미,2014-03-06,0.0
와이 스톱 나우,2014-10-29,0.0
꽃비,2010-04-01,0.1875
불온한 당신,2017-07-20,-0.2787
노크 노크,2015-10-22,-0.149
애프터 파티,2014-10-29,
하이프 네이션 : 힙합사기꾼,2014-01-16,0.0167
베러 와치 아웃,2018-02-08,0.3151
이터너티,2017-05-18,0.875
아버지의 이메일,2014-04-24,0.25
세상의 끝에서 커피 한잔,2015-11-05,0.7059
할머니의 먼 집,2016-09-29,1.6667
그 강아지 그 고양이,2013-12-12,0.5155
투 나잇 스탠드,2015-05-07,0.6
런던시계탑 밑에서 사랑을 찾을 확률,2016-01-28,0.6267
거룩한 분노,2018-06-28,0.625
극장판: 타이거 앤 버니,2013-02-28,0.2727
원피스 : 에피소드 오브 메리 ~ 또 하나의 동료 이야기 ~,2014-08-28,0.0337
"1789, 바스티유의 연인들",2014-09-18,0.9375
사랑과 어둠의 이야기,2016-09-01,0.1467
참새들의 합창,2010-05-05,
생각보다 맑은,2015-01-22,0.3526
우리 의사 선생님,2010-04-29,0.0
"나의 아들, 나의 어머니",2015-12-17,0.5714
여자의 일생,2017-04-06,0.0
하드데이,2014-01-16,0.0424
레이스,2016-05-25,0.2835
탠저린,2018-01-25,0.3871
리미츠 오브 컨트롤,2010-08-12,0.1
소림사 2014,2014-08-28,-0.1364
업사이드 다운,2016-04-14,-0.3671
마테호른,2014-01-09,0.5897
산다,2015-05-21,0.1905
아프리카의 눈물,2011-03-24,0.1111
사랑해! 진영아,2013-11-07,0.299
그라운드의 이방인,2015-03-19,0.85
서서 자는 나무,2010-12-09,0.0
식구,2018-07-12,0.0435
오월愛,2011-05-12,0.0
제이니 존스,2012-08-23,0.0
마린,2012-12-06,1.1176
이니시에이션 러브,2016-03-17,0.1719
청춘학당 : 풍기문란 보쌈 야사,2014-03-27,0.0149
옹녀뎐,2014-08-21,0.3333
투와이스 본,2014-10-30,-0.0385
위층여자,2014-10-29,0.1064
맨헌트,2018-01-25,0.15
조지 해리슨,2012-07-19,-0.0909
어머니,2012-04-05,0.5
1월의 두 얼굴,2014-09-11,0.1667
철원기행,2016-04-21,1.375
사랑에 빠진 것처럼,2013-10-17,0.25
미스터 하이네켄,2015-09-17,0.0484
아웃사이더,2015-06-21,-0.3333
뮤지컬 쉬 러브즈 미,2017-07-06,1.3548
디아틀로프,2013-06-13,0.35
델타 보이즈,2017-06-08,0.3883
악인,2011-06-09,0.3636
마셰티,2011-04-21,-0.1447
은혼2: 규칙은 깨라고 있는 것,2018-12-13,0.3077
퍼미션,2019-02-27,1.0
프리다의 그해 여름,2018-10-25,0.5926
새벽의 약속,2018-11-22,1.1
데스티네이션 웨딩,2018-12-13,0.0588
적도,2015-05-28,0.05
침입자들 : 로봇의 역습,2014-05-15,-0.6667
아버지를 마지막으로 본 것은 언제입니까?,2010-05-27,0.5161
더 덴,2014-11-20,-0.3488
나의 서른에게,2017-11-23,0.4615
러브 앤 아트,2017-11-09,1.3333
해피 해피 와이너리,2015-03-12,1.2222
커피 한잔이 섹스에 미치는 영향,2014-06-26,0.2
맥코리아,2012-10-18,-0.0303
포제션 : 중독된 사랑,2015-06-21,0.1951
우리에겐 교황이 있다,2013-05-02,0.0333
애정만세,2011-06-09,0.0
나는 다른 언어로 꿈을 꾼다,2019-03-07,
래미의 초특급 시간여행,2019-02-27,1.0
파이널리스트,2019-01-24,1.4
영춘권 무림 절대 고수,2013-07-19,0.5714
아버지를 위한 노래,2012-05-03,0.1429
대관람차,2018-08-30,0.5294
스킨 트레이드,2015-08-20,1.2
경계의 저편 : I'LL BE HERE -과거편-,2015-10-22,0.1667
포세이돈,2014-09-18,0.0
오스카 그랜트의 어떤 하루,2014-01-16,-0.3077
